255,0,0
0,255,0
0,0,255
255,255,0
0,255,255
255,0,255
255,255,255
225,225,225
112,112,112
171,171,171
160,0,0
0,155,0
0,0,160
142,142,0
0,148,148
148,0,148
0,142,255
255,148,148
148,255,148
154,154,255
255,255,142
148,255,255
255,136,255
0,142,255
148,255,0
255,142,0
255,0,142
142,0,255
0,148,255
0,255,142
